kll|genki|state|jlpt|type|writing|reading|english
||hidden|n1|other|死刑|しけい|death penalty, capital punishment
||hidden|n1|other|湿気る|しける|to be damp, to be moist
||hidden|n1|other|思考|しこう|thought
||hidden|n1|other|志向|しこう|intention, aim
||hidden|n1|other|嗜好|しこう|taste, liking, preference
||hidden|n1|other|視察|しさつ|inspection, observation
||hidden|n1|other|資産|しさん|property, fortune, means, assets
||hidden|n1|other|刺繍|ししゅう|embroidery
||hidden|n1|other|支持|しじ|support, maintenance
||hidden|n1|other|指示|しじ|indication, instruction, directions
||hidden|n1|other|雫|しずく|drop (of water)
||hidden|n1|other|沈める|しずめる|to sink, to submerge
||hidden|n1|other|施設|しせつ|institution, establishment, facility, (army) engineer
||hidden|n1|other|子息|しそく|son
||hidden|n1|other|慕う|したう|to yearn for, to miss, to adore, to love dearly
||hidden|n1|other|従って|したがって|therefore, consequently, in accordance with
||hidden|n1|other|下心|したごころ|secret intention, motive
||hidden|n1|other|親しむ|したしむ|to be intimate with, to befriend
||hidden|n1|other|下調べ|したしらべ|preliminary investigation, preparation
||hidden|n1|other|下地|したじ|groundwork, foundation, inclination, aptitude, elementary knowledge of, grounding in, prearrangement, spade
||hidden|n1|other|認める|したためる|to write up
||hidden|n1|other|仕立てる|したてる|to tailor, to make, to prepare, to train, to send (a messenger)
||hidden|n1|other|下取り|したどり|trade in, part exchange
||hidden|n1|other|下火|したび|burning low, waning, declining
||hidden|n1|other|失格|しっかく|disqualification, elimination, incapacity (legal)
||hidden|n1|other|確り|しっかり|firmly, tightly, reliable, level-headed, steady
||hidden|n1|other|質素|しっそ|simplicity, modesty, frugality
||hidden|n1|other|失調|しっちょう|lack of harmony
||hidden|n1|other|嫉妬|しっと|jealousy
||hidden|n1|other|尻尾|しっぽ|tail (animal)
||hidden|n1|other|室|しつ|room
||hidden|n1|other|質疑|しつぎ|question
||hidden|n1|other|躾|しつけ|home discipline, training, upbringing, breeding
||hidden|n1|other|仕付ける|しつける|to be used to a job, to begin to do, to baste, to tack, to plant
||hidden|n1|other|指摘|してき|pointing out, identification
||hidden|n1|other|視点|してん|opinion, point of view, visual point
||hidden|n1|other|萎びる|しなびる|to wilt, to fade
||hidden|n1|other|嫋か|しなやか|supple, flexible, elastic
||hidden|n1|other|屎尿|しにょう|excreta, raw sewage, human waste, night soil
||hidden|n1|other|凌ぐ|しのぐ|to outdo, to surpass, to endure, to keep out (rain), to stave off, to tide over, to pull through, to defy, t
||hidden|n1|other|始発|しはつ|first train
||hidden|n1|other|芝|しば|lawn, sod, turf
||hidden|n1|other|屡|しばしば|often, again and again, frequently
||hidden|n1|other|暫く|しばらく|little while
||hidden|n1|other|痺れる|しびれる|to become numb, to go to sleep (i.e. a limb)
||hidden|n1|other|渋い|しぶい|1. tasteful (clothing), cool, an aura of refined masculinity, 2. astringent, sullen, bitter (taste), 3
||hidden|n1|other|私物|しぶつ|private property, personal effects
||hidden|n1|other|しぶとい|しぶとい|tenacious, stubborn
||hidden|n1|other|司法|しほう|administration of justice
||hidden|n1|other|脂肪|しぼう|fat, grease, blubber
||hidden|n1|other|志望|しぼう|wish, desire, ambition
||hidden|n1|other|萎む|しぼむ|to wither, to fade (away), to shrivel, to wilt
||hidden|n1|other|仕舞|しまい|end, termination, informal (Noh play)
||hidden|n1|other|仕舞う|しまう|to finish, to close, to do something completely, to put away, to put an end to
||hidden|n1|other|しまった|しまった|Damn it!
||hidden|n1|other|始末|しまつ|management, dealing, settlement, cleaning up afterwards
||hidden|n1|other|泌み泌み|しみじみ|keenly, deeply, heartily
||hidden|n1|other|染みる|しみる|to pierce, to permeate
||hidden|n1|other|使命|しめい|mission, errand, message
||hidden|n1|other|締め切り|しめきり|closing, cut-off, end, deadline, Closed, No Entrance
||hidden|n1|other|僕|しもべ|manservant, servant (of God)
||hidden|n1|other|社交|しゃこう|social life, social intercourse
||hidden|n1|other|謝絶|しゃぜつ|refusal
||hidden|n1|other|社宅|しゃたく|company owned house
||hidden|n1|other|吃逆|しゃっくり|hiccough, hiccup
||hidden|n1|other|喋る|しゃべる|to talk, to chat, to chatter
||hidden|n1|other|斜面|しゃめん|slope, slanting surface, bevel
||hidden|n1|other|洒落|しゃらく|frank, open-hearted
||hidden|n1|other|洒落る|しゃれる|to joke, to play on words, to dress stylishly
||hidden|n1|other|視野|しや|field of vision, outlook
||hidden|n1|other|種|しゅ|kind, variety, species
||hidden|n1|other|衆|しゅう|masses, great number, the people
||hidden|n1|other|周|しゅう|circuit, lap, circumference, vicinity, Chou (dynasty)
||hidden|n1|other|収益|しゅうえき|earnings, proceeds, returns
||hidden|n1|other|修学|しゅうがく|learning
||hidden|n1|other|周期|しゅうき|cycle, period
||hidden|n1|other|衆議院|しゅうぎいん|Lower House, House of Representatives
||hidden|n1|other|就業|しゅうぎょう|employment, starting work
||hidden|n1|other|修行|しゅうぎょう|pursuit of knowledge, studying, learning, training, ascetic practice, discipline
||hidden|n1|other|集計|しゅうけい|totalization, aggregate
||hidden|n1|other|襲撃|しゅうげき|attack, charge, raid
||hidden|n1|other|収支|しゅうし|income and expenditure
||hidden|n1|other|終始|しゅうし|beginning and end, from beginning to end, doing a thing from beginning to end
||hidden|n1|other|修士|しゅうし|Masters degree program
||hidden|n1|other|収集|しゅうしゅう|gathering up, collection, accumulation
||hidden|n1|other|修飾|しゅうしょく|ornamentation, embellishment, decoration, adornment, polish up (writing), modification (gram)
||hidden|n1|other|終日|しゅうじつ|all day
||hidden|n1|other|執着|しゅうじゃく|attachment, adhesion, tenacity
||hidden|n1|other|収容|しゅうよう|accommodation, reception, seating, housing, custody, admission, entering (in a dictionary)
||hidden|n1|other|修了|しゅうりょう|completion (of a course)
||hidden|n1|other|守衛|しゅえい|security guard, doorkeeper
||hidden|n1|other|主演|しゅえん|starring, playing the leading part
||hidden|n1|other|主観|しゅかん|subjectivity, subject, ego
||hidden|n1|other|祝賀|しゅくが|celebration, congratulations
||hidden|n1|other|宿命|しゅくめい|fate, destiny, predestination
||hidden|n1|other|主権|しゅけん|sovereignty, supremacy, dominion
||hidden|n1|other|手芸|しゅげい|handicrafts
||hidden|n1|other|主催|しゅさい|organization, sponsorship
||hidden|n1|other|取材|しゅざい|choice of subject, collecting data
||hidden|n1|other|趣旨|しゅし|object, meaning
||hidden|n1|other|主食|しゅしょく|staple food
||hidden|n1|other|主人公|しゅじんこう|protagonist, main character, hero(ine) (of a story), head of household
||hidden|n1|other|主体|しゅたい|subject, main constituent
||hidden|n1|other|主題|しゅだい|subject, theme, motif
||hidden|n1|other|出血|しゅっけつ|bleeding, haemorrhage
||hidden|n1|other|出産|しゅっさん|(child)birth, delivery, production (of goods)
||hidden|n1|other|出社|しゅっしゃ|arrival (in a country at work etc.)
||hidden|n1|other|出生|しゅっしょう|birth
||hidden|n1|other|出世|しゅっせ|promotion, successful career, eminence
||hidden|n1|other|出費|しゅっぴ|expenses, disbursements
||hidden|n1|other|出品|しゅっぴん|exhibit, display
||hidden|n1|other|出演|しゅつえん|performance, stage appearance
||hidden|n1|other|出題|しゅつだい|proposing a question
||hidden|n1|other|出動|しゅつどう|sailing, marching, going out
||hidden|n1|other|主導|しゅどう|main leadership
||hidden|n1|other|主任|しゅにん|person in charge, responsible official
||hidden|n1|other|首脳|しゅのう|head, brains
||hidden|n1|other|守備|しゅび|defense
||hidden|n1|other|手法|しゅほう|technique
||hidden|n1|other|私有|しゆう|private ownership
||hidden|n1|other|諸|しょ|various, many, several
||hidden|n1|other|背負う|しょう|to be burdened with, to carry on back or shoulder
||hidden|n1|other|象|しょう|phenomenon
||hidden|n1|other|症|しょう|illness
||hidden|n1|other|傷|しょう|wound, injury, hurt, cut, gash, bruise, scratch, scar, weak point
||hidden|n1|other|商|しょう|quotient
||hidden|n1|other|消去|しょうきょ|elimination, erasing, dying out, melting away
||hidden|n1|other|衝撃|しょうげき|shock, crash, impact, ballistic
||hidden|n1|other|証言|しょうげん|evidence, testimony
||hidden|n1|other|証拠|しょうこ|evidence, proof
||hidden|n1|other|消耗|しょうこう|exhaustion, consumption
||hidden|n1|other|照合|しょうごう|collation, comparison
||hidden|n1|other|詳細|しょうさい|detail, particulars
||hidden|n1|other|昇進|しょうしん|promotion
||hidden|n1|other|少数|しょうすう|minority, few
||hidden|n1|other|称する|しょうする|to pretend, to take the name of, to feign, to purport
||hidden|n1|other|消息|しょうそく|news, letter, circumstances
||hidden|n1|other|承諾|しょうだく|consent, acquiescence, agreement
||hidden|n1|other|象徴|しょうちょう|symbol
||hidden|n1|other|小児科|しょうにか|pediatrics
||hidden|n1|other|証人|しょうにん|witness
||hidden|n1|other|照明|しょうめい|illumination
||hidden|n1|other|勝利|しょうり|victory, triumph, conquest, success, win
||hidden|n1|other|奨励|しょうれい|encouragement, promotion, message, address
||hidden|n1|other|職員|しょくいん|staff member, personnel
||hidden|n1|other|植民地|しょくみんち|colony
||hidden|n1|other|職務|しょくむ|professional duties
||hidden|n1|other|諸君|しょくん|Gentlemen!, Ladies!
||hidden|n1|other|所在|しょざい|whereabouts
||hidden|n1|other|所々|しょしょ|here and there, some parts (of something)
||hidden|n1|other|所持|しょじ|possession, owning
||hidden|n1|other|所属|しょぞく|attached to, belong to
||hidden|n1|other|処置|しょち|treatment
||hidden|n1|other|しょっちゅう|しょっちゅう|always, constantly
||hidden|n1|other|所定|しょてい|fixed, prescribed
||hidden|n1|other|所得|しょとく|income, earnings
||hidden|n1|other|初版|しょはん|first edition
||hidden|n1|other|処罰|しょばつ|punishment
||hidden|n1|other|書評|しょひょう|book review
||hidden|n1|other|処分|しょぶん|disposal, dealing, punishment
||hidden|n1|other|庶民|しょみん|masses, common people
||hidden|n1|other|庶務|しょむ|general affairs
||hidden|n1|other|私用|しよう|personal use, private business
||hidden|n1|other|仕様|しよう|way, method, resource, remedy, (technical) specification
||hidden|n1|other|使用人|しようにん|employee, servant
||hidden|n1|other|調べ|しらべ|preparation, investigation, inspection
||hidden|n1|other|知り合い|しりあい|acquaintance
||hidden|n1|other|退く|しりぞく|to retreat, to recede, to withdraw
||hidden|n1|other|退ける|しりぞける|to repel, to drive away
||hidden|n1|other|記す|しるす|to note, to write down
||hidden|n1|other|指令|しれい|orders, instructions, directive
||hidden|n1|other|代|しろ|price, materials, substitution
||hidden|n1|other|皺|しわ|wrinkles, creases
||hidden|n1|other|新|しん|new
||hidden|n1|other|進化|しんか|evolution, progress
||hidden|n1|other|殿|しんがり|rear, rear unit guard
||hidden|n1|other|審議|しんぎ|deliberation
||hidden|n1|other|進行|しんこう|advance
||hidden|n1|other|新興|しんこう|rising, developing, emergent
||hidden|n1|other|振興|しんこう|promotion, encouragement
||hidden|n1|other|申告|しんこく|report, statement, filing a return, notification
||hidden|n1|other|新婚|しんこん|newly-wed
||hidden|n1|other|審査|しんさ|judging, inspection, examination, investigation
||hidden|n1|other|紳士|しんし|gentleman
||hidden|n1|other|進出|しんしゅつ|advance, step forward
||hidden|n1|other|信者|しんじゃ|believer, adherent, devotee, Christian
||hidden|n1|other|真珠|しんじゅ|pearl
||hidden|n1|other|心中|しんじゅう|double suicide, lovers suicide
||hidden|n1|other|心情|しんじょう|mentality
||hidden|n1|other|新人|しんじん|new face, newcomer
||hidden|n1|other|神聖|しんせい|holiness, sacredness, dignity
||hidden|n1|other|親善|しんぜん|friendship
||hidden|n1|other|真相|しんそう|truth, real situation
||hidden|n1|other|新築|しんちく|new building, new construction
||hidden|n1|other|進呈|しんてい|presentation
||hidden|n1|other|進展|しんてん|progress, development
||hidden|n1|other|神殿|しんでん|temple, sacred place
||hidden|n1|other|進度|しんど|progress
||hidden|n1|other|振動|しんどう|oscillation, vibration
||hidden|n1|other|新入生|しんにゅうせい|freshman, first-year student
||hidden|n1|other|信任|しんにん|trust, confidence, credence
||hidden|n1|other|審判|しんばん|refereeing, trial, judgement, umpire, referee
||hidden|n1|other|神秘|しんぴ|mystery
||hidden|n1|other|辛抱|しんぼう|patience, endurance
||hidden|n1|other|真理|しんり|truth
||hidden|n1|other|侵略|しんりゃく|aggression, invasion, raid
||hidden|n1|other|診療|しんりょう|medical examination and treatment, diagnosis
||hidden|n1|other|進路|しんろ|course, route
||hidden|n1|other|自覚|じかく|self-conscious
||hidden|n1|other|地方|じかた|area, locality, district, region, the coast
||hidden|n1|other|自我|じが|self, the ego
||hidden|n1|other|磁気|じき|magnetism
||hidden|n1|other|磁器|じき|porcelain, china
